CRASH DATE,CRASH TIME,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,insights,data
4/17/2021,16:22,NORTHERN BOULEVARD,45 STREET,,1,0,0,0,0,0,1,0,4408025,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,14:05,BRONX RIVER PARKWAY,,,3,0,0,0,0,0,3,0,4408461,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,
3/22/2022,17:44,AMSTERDAM AVENUE,WEST 79 STREET,,1,0,0,0,1,0,0,0,4514301,Bike,Sedan,,,,
4/17/2021,22:15,WYTHE AVENUE,HEYWARD STREET,,1,0,1,0,0,0,0,0,4408388,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,17:50,STORY AVENUE,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,4408457,Sedan,Bus,,,,
4/16/2021,21:20,101 AVENUE,103 STREET,,1,0,0,0,0,0,1,0,4408479,Sedan,,,,,
4/17/2021,1:50,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,4407949,Tractor Truck Diesel,Tractor Truck Diesel,,,,
4/17/2021,20:15,115 AVENUE,172 STREET,,0,0,0,0,0,0,0,0,4407986,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
4/17/2021,16:30,,,254-20    HILLSIDE AVENUE,0,0,0,0,0,0,0,0,4408013,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,18:40,HORACE HARDING EXPRESSWAY,99 STREET,,0,0,0,0,0,0,0,0,4408213,Sedan,,,,,
4/16/2021,10:00,EAST 120 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,4408502,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,9:00,68 STREET,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,4408613,Sedan,,,,,
4/17/2021,11:01,,,19-26     BLEECKER STREET,0,0,0,0,0,0,0,0,4407960,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,0:48,ROCKAWAY PARKWAY,SKIDMORE AVENUE,,0,0,0,0,0,0,0,0,4407931,Sedan,Sedan,Sedan,,,
4/17/2021,23:50,166 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,4408008,Sedan,,,,,
4/17/2021,21:37,EAST 149 STREET,TINTON AVENUE,,1,0,0,0,0,0,1,0,4408363,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,21:20,QUEENS BOULEVARD,67 ROAD,,0,0,0,0,0,0,0,0,4407996,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/14/2021,16:40,,,756       UTICA AVENUE,0,0,0,0,0,0,0,0,4408550,Sedan,Motorcycle,,,,
4/17/2021,4:00,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,4408462,Sedan,Tractor Truck Diesel,,,,
4/17/2021,4:10,LENOX ROAD,,,0,0,0,0,0,0,0,0,4408131,Sedan,Sedan,,,,
4/16/2021,12:25,WEST 28 STREET,9 AVENUE,,1,0,0,0,0,0,1,0,4408435,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
4/16/2021,23:00,ATLANTIC AVENUE,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,4408473,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,0:22,VIRGINIA AVENUE,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,4408453,Sedan,,,,,
4/17/2021,3:31,,,1398      GRAND CONCOURSE,0,0,0,0,0,0,0,0,4408188,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan,,
4/14/2021,8:00,AVENUE U,EAST 38 STREET,,0,0,0,0,0,0,0,0,4408522,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,15:40,STANHOPE STREET,CENTRAL AVENUE,,1,0,0,0,0,0,1,0,4408672,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,13:40,BRIGHTON 3 STREET,BRIGHTWATER COURT,,1,0,1,0,0,0,0,0,4408099,Station Wagon/Sport Utility Vehicle,,,,,
3/26/2022,18:20,BRONX WHITESTONE BRIDGE,,,0,0,0,0,0,0,0,0,4513625,Sedan,Sedan,,,,
4/17/2021,9:00,WEST 151 STREET,CONVENT AVENUE,,0,0,0,0,0,0,0,0,4408082,Sedan,,,,,
4/17/2021,0:37,WILLIAMSBRIDGE ROAD,PELHAM PARKWAY NORTH,,0,0,0,0,0,0,0,0,4407893,Station Wagon/Sport Utility Vehicle,,,,,
4/10/2021,22:07,EAST 56 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,4408566,Sedan,Sedan,,,,
4/17/2021,6:00,75 AVENUE,164 STREET,,0,0,0,0,0,0,0,0,4407981,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,12:50,,,4046      LACONIA AVENUE,0,0,0,0,0,0,0,0,4408160,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,22:03,MOSHOLU PARKWAY,,,0,0,0,0,0,0,0,0,4408666,Sedan,,,,,
3/26/2022,22:00,,,32        VILLAGE ROAD SOUTH,0,0,0,0,0,0,0,0,4514012,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,18:00,WEST 207 STREET,,,2,0,0,0,2,0,0,0,4408171,E-Bike,,,,,
4/17/2021,12:10,BRONX RIVER PARKWAY,EAST GUN HILL ROAD,,2,0,0,0,0,0,2,0,4408347,Sedan,Sedan,,,,
4/17/2021,11:00,TREADWELL AVENUE,HATFIELD PLACE,,0,0,0,0,0,0,0,0,4408513,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,15:40,EAST FORDHAM ROAD,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,4408144,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,18:00,,,123       PARKSIDE AVENUE,0,0,0,0,0,0,0,0,4408041,Sedan,,,,,
4/12/2021,18:30,,,260       CONVENT AVENUE,0,0,0,0,0,0,0,0,4408558,Sedan,,,,,
4/17/2021,23:10,EAST 184 STREET,,,0,0,0,0,0,0,0,0,4408582,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,10:30,,,252       EAST 110 STREET,0,0,0,0,0,0,0,0,4408428,Box Truck,Sedan,,,,
4/17/2021,2:48,EAST 125 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,4408493,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,17:42,VERRAZANO BRIDGE LOWER,,,0,0,0,0,0,0,0,0,4408178,Sedan,Sedan,Sedan,,,
4/17/2021,23:15,,,90        ELM STREET,0,0,0,0,0,0,0,0,4408314,Sedan,Sedan,,,,
4/17/2021,17:35,COVERT STREET,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,4408682,Sedan,,,,,
4/16/2021,10:00,AVENUE N,EAST 54 STREET,,0,0,0,0,0,0,0,0,4408526,Sedan,,,,,
4/17/2021,23:25,EAST 163 STREET,TIFFANY STREET,,0,0,0,0,0,0,0,0,4408322,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/15/2021,18:00,UTICA AVENUE,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,4408531,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,2:00,,,200       WEST 16 STREET,0,0,0,0,0,0,0,0,4407884,Sedan,Sedan,,,,
4/13/2021,0:00,CANAL STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,4408659,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/12/2021,11:38,FLATBUSH AVENUE,HAWTHORNE STREET,,1,0,0,0,0,0,1,0,4408559,Sedan,Motorcycle,,,,
4/17/2021,11:15,ATLANTIC AVENUE,BEACH 45 STREET,,0,0,0,0,0,0,0,0,4408094,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,13:45,,,25        WEST 31 STREET,0,0,0,0,0,0,0,0,4408446,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,17:00,WEST 176 STREET,ANDREWS AVENUE,,0,0,0,0,0,0,0,0,4407973,Sedan,,,,,
4/16/2021,13:55,AVENUE OF THE AMERICAS,,,0,0,0,0,0,0,0,0,4408439,Sedan,Sedan,,,,
4/14/2021,20:00,JEFFERSON STREET,SEAVER AVENUE,,0,0,0,0,0,0,0,0,4408594,Sedan,,,,,
4/8/2021,14:47,193 STREET,RADNOR ROAD,,1,0,0,0,0,0,1,0,4408508,Station Wagon/Sport Utility Vehicle,Moped,,,,
4/17/2021,10:29,UNION STREET,HOYT STREET,,0,0,0,0,0,0,0,0,4408185,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,21:06,BROOKLYN AVENUE,LINCOLN PLACE,,0,0,0,0,0,0,0,0,4408263,Sedan,,,,,
4/17/2021,18:40,WINTHROP STREET,EAST 95 STREET,,0,0,0,0,0,0,0,0,4408484,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,12:43,,,239       SOUTH 1 STREET,0,0,0,0,0,0,0,0,4408364,Sedan,,,,,
4/17/2021,19:00,QUEENS BOULEVARD,70 ROAD,,0,0,0,0,0,0,0,0,4407995,E-Bike,Bike,,,,
4/17/2021,10:10,30 AVENUE,27 STREET,,0,0,0,0,0,0,0,0,4408024,Taxi,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,11:40,207 STREET,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,4407940,Sedan,FDNY ENGIN,,,,
4/17/2021,4:28,YORK AVENUE,EAST 62 STREET,,2,0,0,0,0,0,2,0,4408404,Taxi,Sedan,,,,
4/17/2021,5:09,GIVAN AVENUE,EASTCHESTER ROAD,,0,0,0,0,0,0,0,0,4408156,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,,
4/17/2021,13:00,34 STREET,,,0,0,0,0,0,0,0,0,4408633,Tractor Truck Diesel,Tractor Truck Diesel,,,,
3/27/2021,14:03,WEST 50 STREET,8 AVENUE,,1,0,0,0,0,0,0,0,4408752,E-Scooter,,,,,
4/17/2021,14:30,,,7709      SHORE ROAD,0,0,0,0,0,0,0,0,4407999,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,22:21,EAST 17 STREET,AVENUE K,,2,0,0,0,0,0,2,0,4408042,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
4/17/2021,17:29,EAST 53 STREET,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,4408495,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,20:55,HANCOCK STREET,CROMWELL AVENUE,,0,0,0,0,0,0,0,0,4408458,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,22:06,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,4408465,Sedan,,,,,
4/17/2021,7:25,,,79-49     69 ROAD,0,0,0,0,0,0,0,0,4407937,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,7:00,THROOP AVENUE,,,0,0,0,0,0,0,0,0,4408287,Sedan,,,,,
4/17/2021,16:04,,,109-89    142 STREET,0,0,0,0,0,0,0,0,4407966,Sedan,Sedan,Sedan,,,
4/17/2021,20:23,,,830       FOX STREET,0,0,0,0,0,0,0,0,4408426,Sedan,Sedan,,,,
4/17/2021,3:20,LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,4407927,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,
4/17/2021,14:11,WEST 145 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,4408072,Sedan,Taxi,,,,
4/16/2021,11:40,,,1245      WHEELER AVENUE,0,0,0,0,0,0,0,0,4408456,Sedan,,,,,
4/17/2021,5:13,BEDFORD AVENUE,WILLIAMSBURG STREET EAST,,0,0,0,0,0,0,0,0,4408361,Sedan,Sedan,,,,
4/17/2021,20:30,192 STREET,122 AVENUE,,0,0,0,0,0,0,0,0,4407985,Station Wagon/Sport Utility Vehicle,,,,,
4/15/2021,22:09,HUDSON YARDS,WEST 33 STREET,,0,0,0,0,0,0,0,0,4408580,Station Wagon/Sport Utility Vehicle,Taxi,,,,
4/17/2021,14:18,TRIBOROUGH BRIDGE,,,0,0,0,0,0,0,0,0,4408539,Sedan,,,,,
4/17/2021,12:30,BRONX RIVER PARKWAY RAMP,,,1,0,0,0,0,0,1,0,4408162,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,18:00,2 AVENUE,EAST 52 STREET,,0,0,0,0,0,0,0,0,4408132,Taxi,Sedan,,,,
4/15/2021,14:00,SOUTH AVENUE,FOREST AVENUE,,1,0,1,0,0,0,0,0,4408499,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,19:54,WEST 148 STREET,,,0,0,0,0,0,0,0,0,4408520,Sedan,Motorbike,,,,
4/17/2021,18:59,BOSTON ROAD,GRACE AVENUE,,0,0,0,0,0,0,0,0,4408172,Taxi,,,,,
4/17/2021,14:10,84 AVENUE,168 STREET,,0,0,0,0,0,0,0,0,4407982,dump,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,0:55,,,1241      FLUSHING AVENUE,0,0,0,0,0,0,0,0,4407957,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/13/2021,19:00,OCCIDENT AVENUE,SAINT PAULS AVENUE,,1,0,0,0,0,0,1,0,4408603,Sedan,Sedan,,,,
4/16/2021,18:44,2 AVENUE,,,0,0,0,0,0,0,0,0,4408434,Dump,Station Wagon/Sport Utility Vehicle,,,,
4/16/2021,15:13,,,2149      3 AVENUE,0,0,0,0,0,0,0,0,4408472,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,7:57,47 AVENUE,38 STREET,,0,0,0,0,0,0,0,0,4408009,Station Wagon/Sport Utility Vehicle,Motorcycle,Sedan,,,
4/17/2021,3:20,CROSS BRONX EXPY,,,1,0,0,0,0,0,1,0,4408199,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,18:30,,,1710      RANDALL AVENUE,0,0,0,0,0,0,0,0,4408452,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,8:15,,,264       WEST FORDHAM ROAD,0,0,0,0,0,0,0,0,4408346,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,10:00,BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,4407950,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,1:05,9 AVENUE,125 STREET,,0,0,0,0,0,0,0,0,4407912,Sedan,Sedan,,,,
4/17/2021,21:45,HANNIBAL STREET,LEWISTON AVENUE,,1,0,0,0,0,0,1,0,4408077,Sedan,Sedan,,,,
3/21/2021,10:52,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,4400556,Sedan,Sedan,Sedan,,,
4/17/2021,13:30,G.C.P. / L.I.E (CDR),,,0,0,0,0,0,0,0,0,4408216,Sedan,,,,,
4/17/2021,21:26,LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,4408012,Sedan,Sedan,Sedan,,,
4/16/2021,9:55,,,106       EAST 32 STREET,0,0,0,0,0,0,0,0,4408549,Sedan,,,,,
4/15/2021,16:26,MONROE AVENUE,,,0,0,0,0,0,0,0,0,4408568,Station Wagon/Sport Utility Vehicle,Ambulance,,,,
4/16/2021,16:40,RICHMOND AVENUE,FOREST HILL ROAD,,0,0,0,0,0,0,0,0,4408506,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,10:55,,,2         MARBLE HILL AVENUE,0,0,0,0,0,0,0,0,4408667,Sedan,,,,,
4/17/2021,8:05,,,5419      SNYDER AVENUE,0,0,0,0,0,0,0,0,4408116,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,,
4/15/2021,16:00,AVENUE I,EAST 34 STREET,,0,0,0,0,0,0,0,0,4408516,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,13:00,,,610       BEACH 19 STREET,0,0,0,0,0,0,0,0,4408764,Sedan,,,,,
4/17/2021,20:13,DITMARS STREET,CITY ISLAND AVENUE,,0,0,0,0,0,0,0,0,4408405,Flat Rack,Sedan,,,,
4/17/2021,17:57,BROOKVILLE BOULEVARD,149 AVENUE,,0,0,0,0,0,0,0,0,4407977,Sedan,,,,,
4/10/2021,14:00,RANDALL AVENUE,,,1,0,0,0,0,0,1,0,4408448,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,
4/12/2021,16:00,,,7         BERRIMAN STREET,0,0,0,0,0,0,0,0,4408623,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
4/17/2021,18:28,BRUCKNER EXPRESSWAY,,,4,0,0,0,0,0,4,0,4408368,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,14:05,60 STREET,,,1,0,0,0,0,0,1,0,4407964,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,6:30,,,136-45    71 ROAD,0,0,0,0,0,0,0,0,4408001,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
4/16/2021,21:30,,,119-24    80 ROAD,0,0,0,0,0,0,0,0,4408478,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,9:28,WHITE PLAINS ROAD,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,4408466,Sedan,Carry All,,,,
4/17/2021,12:30,MYRTLE AVENUE,,,1,0,0,0,0,0,1,0,4407941,Sedan,Box Truck,,,,
4/13/2021,22:20,EMPIRE BOULEVARD,MC KEEVER PLACE,,4,0,0,0,0,0,4,0,4408668,Bus,Sedan,,,,
4/17/2021,16:30,,,2239      FOREST AVENUE,1,0,0,0,0,0,1,0,4408509,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,22:40,,,4235      GUNTHER AVENUE,0,0,0,0,0,0,0,0,4408176,Station Wagon/Sport Utility Vehicle,,,,,
3/29/2021,21:21,,,734       EAST 51 STREET,2,0,0,0,0,0,2,0,4408557,Station Wagon/Sport Utility Vehicle,,,,,
4/14/2021,19:50,,,95        STERLING STREET,0,0,0,0,0,0,0,0,4408563,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,0:25,133 AVENUE,230 STREET,,0,0,0,0,0,0,0,0,4407886,Sedan,,,,,
4/17/2021,19:13,AUDUBON AVENUE,,,0,0,0,0,0,0,0,0,4408286,Taxi,,,,,
4/17/2021,23:50,FDR DRIVE,,,1,0,0,0,0,0,1,0,4408328,Taxi,Sedan,,,,
4/13/2021,15:00,,,445       WEST 238 STREET,0,0,0,0,0,0,0,0,4408662,Station Wagon/Sport Utility Vehicle,,,,,
4/17/2021,6:50,34 AVENUE,91 STREET,,0,0,0,0,0,0,0,0,4408090,Station Wagon/Sport Utility Vehicle,E-Bike,,,,
4/15/2021,0:19,METROPOLITAN AVENUE,PARK LANE SOUTH,,1,0,0,0,0,0,1,0,4408486,Sedan,,,,,
4/17/2021,21:00,,,854       BRONX PARK SOUTH,0,0,0,0,0,0,0,0,4408153,Station Wagon/Sport Utility Vehicle,,,,,
4/16/2021,17:45,GRAND CENTRAL PKWY,,,0,0,0,0,0,0,0,0,4408755,Sedan,Sedan,Sedan,,,
4/17/2021,14:45,EAST BAY AVENUE,BRYANT AVENUE,,0,0,0,0,0,0,0,0,4408318,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,15:22,SOUTH CONDUIT AVENUE,HOOK CREEK BOULEVARD,,2,0,0,0,0,0,2,0,4407991,Pick-up Truck,Sedan,,,,
4/17/2021,11:40,,,59-18     PALMETTO STREET,0,0,0,0,0,0,0,0,4407936,Sedan,,,,,
4/12/2021,11:30,,,120-55    QUEENS BOULEVARD,0,0,0,0,0,0,0,0,4408496,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/17/2021,10:57,EAST 172 STREET,BRYANT AVENUE,,1,0,0,0,0,0,1,0,4408046,Sedan,Sedan,,,,
4/17/2021,14:38,ASTORIA BOULEVARD,43 STREET,,4,0,0,0,0,0,4,0,4408023,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,16:30,ROMA AVENUE,GARIBALDI AVENUE,,0,0,0,0,0,0,0,0,4408459,Convertible,,,,,
4/14/2021,15:27,FLUSHING AVENUE,WILSON AVENUE,,0,0,0,0,0,0,0,0,4408681,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,23:35,SNYDER AVENUE,,,1,0,0,0,0,0,1,0,4408136,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
4/17/2021,21:32,HENRY HUDSON PARKWAY,,,0,0,0,0,0,0,0,0,4408184,Sedan,,,,,
4/17/2021,10:00,MACOMBS PLACE,,,0,0,0,0,0,0,0,0,4408593,Sedan,,,,,
4/16/2021,10:40,UTICA AVENUE,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,4408532,Sedan,Sedan,Sedan,,,
4/17/2021,11:57,69 LANE,GRAND AVENUE,,0,0,0,0,0,0,0,0,4408255,Carry All,Station Wagon/Sport Utility Vehicle,,,,
4/17/2021,14:00,EAST 51 STREET,TILDEN AVENUE,,2,0,0,0,0,0,2,0,4408125,Sedan,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,20:54,FLATBUSH AVENUE,AVENUE U,,1,0,0,0,0,0,1,0,4408517,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
4/15/2021,17:40,RALPH AVENUE,AVENUE M,,1,0,0,0,0,0,1,0,4408525,Station Wagon/Sport Utility Vehicle,Sedan,,,,
4/16/2021,13:48,ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,4408543,Sedan,,,,,
4/17/2021,12:00,106 AVENUE,86 STREET,,0,0,0,0,0,0,0,0,4408167,Station Wagon/Sport Utility Vehicle,,,,,
3/25/2022,19:46,,,61-38     173 STREET,0,0,0,0,0,0,0,0,4514356,Sedan,Sedan,,,,
3/26/2022,14:20,STERLING PLACE,VANDERBILT AVENUE,,1,0,1,0,0,0,0,0,4513690,Taxi,,,,,
3/26/2022,3:37,WILLOUGHBY AVENUE,KNICKERBOCKER AVENUE,,0,0,0,0,0,0,0,0,4514131,Sedan,,,,,
7/12/2022,0:00,BELT PARKWAY,,,2,0,0,0,0,0,2,0,4545645,Sedan,Sedan,,,,
3/26/2022,6:40,CROSS ISLAND PARKWAY,UNION TURNPIKE,,1,0,0,0,0,0,1,0,4513540,Sedan,Sedan,,,,
3/26/2022,20:40,BELT PARKWAY,,,0,0,0,0,0,0,0,0,4513961,Station Wagon/Sport Utility Vehicle,,,,,
3/26/2022,15:03,NORTH HENRY STREET,GREENPOINT AVENUE,,1,0,0,0,0,0,1,0,4514110,Motorcycle,,,,,
3/25/2022,16:49,3 AVENUE,EAST 125 STREET,,1,0,0,0,0,0,1,0,4514154,Station Wagon/Sport Utility Vehicle,Bus,,,,
3/26/2022,1:15,QUEENS BOULEVARD,34 STREET,,1,0,0,0,1,0,0,0,4513550,Station Wagon/Sport Utility Vehicle,Bike,,,,
3/26/2022,17:45,97 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,4513624,Station Wagon/Sport Utility Vehicle,,,,,
3/20/2022,23:47,,,508       WEST 134 STREET,0,0,0,0,0,0,0,0,4514398,Sedan,Station Wagon/Sport Utility Vehicle,,,,
3/25/2022,10:00,WOOLLEY AVENUE,SOUTH GANNON AVENUE,,0,0,0,0,0,0,0,0,4514415,Sedan,Sedan,,,,
3/26/2022,12:25,HUTCHINSON RIVER PARKWAY,,,0,0,0,0,0,0,0,0,4513675,Sedan,Sedan,,,,
3/26/2022,14:00,,,1412      NOSTRAND AVENUE,0,0,0,0,0,0,0,0,4513862,Van,Sedan,,,,
3/25/2022,18:13,42 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,4514368,Carry All,Sedan,,,,
3/9/2022,1:00,5 AVENUE,,,1,0,0,0,0,0,1,0,4514187,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,,,,
3/25/2022,19:00,,,665       EAST 222 STREET,0,0,0,0,0,0,0,0,4514290,UNK,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
3/26/2022,18:15,LINDEN BOULEVARD,VERMONT STREET,,3,0,0,0,0,0,3,0,4513570,Sedan,Sedan,,,,
3/26/2022,7:30,PROSPECT AVENUE,HARVARD AVENUE,,0,0,0,0,0,0,0,0,4513703,Sedan,,,,,
3/26/2022,3:30,,,37-54     104 STREET,0,0,0,0,0,0,0,0,4513518,Station Wagon/Sport Utility Vehicle,Sedan,,,,
3/26/2022,20:37,PEARL STREET,HANOVER SQUARE,,1,0,1,0,0,0,0,0,4513659,Sedan,,,,,
3/26/2022,21:45,76 STREET,,,0,0,0,0,0,0,0,0,4513955,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
3/26/2022,22:57,29 AVENUE,DITMARS BOULEVARD,,1,0,0,0,0,0,1,0,4513630,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
3/25/2022,12:35,WEST 23 STREET,,,1,0,0,0,0,0,1,0,4514239,Taxi,,,,,
3/26/2022,10:22,GREENE AVENUE,IRVING AVENUE,,2,0,0,0,0,0,2,0,4514132,Sedan,Sedan,,,,
3/26/2022,16:45,104 AVENUE,211 PLACE,,0,0,0,0,0,0,0,0,4513741,Sedan,Sedan,,,,
2/19/2022,16:32,RICHMOND AVENUE,HOLIDAY WAY,,1,0,0,0,0,0,1,0,4503983,Sedan,Sedan,,,,
9/12/2021,7:15,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,4456266,Station Wagon/Sport Utility Vehicle,Sedan,,,,
12/9/2021,9:50,,,730       WHITTIER STREET,0,0,0,0,0,0,0,0,4484945,Tractor Truck Diesel,Sedan,,,,
12/8/2021,15:40,WHITE PLAINS ROAD,BRUCKNER BOULEVARD,,1,0,0,0,0,0,1,0,4484741,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
12/3/2021,10:54,196 STREET,120 AVENUE,,0,0,0,0,0,0,0,0,4485621,Sedan,Sedan,,,,
12/10/2021,21:33,WEST 58 STREET,10 AVENUE,,1,0,1,0,0,0,0,0,4485329,Bike,,,,,
12/8/2021,8:30,LAUREL HILL TERRACE,WEST 182 STREET,,0,0,0,0,0,0,0,0,4485755,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
12/9/2021,12:47,WEST 149 STREET,,,1,0,1,0,0,0,0,0,4485349,Sedan,,,,,
11/18/2021,22:10,,,151       HENDRICKS AVENUE,0,0,0,0,0,0,0,0,4485646,Station Wagon/Sport Utility Vehicle,Garbage or Refuse,,,,
