UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,VEHICLE_OCCUPANTS,DRIVER_LICENSE_STATUS,PRE_CRASH_NUM,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19140836,4229607,10/24/2019,10:00,18a8472d-9978-4128-ac80-30616b9474fa,Box Truck,FRHT-TRUCK/BUS,,1996,1,Licensed,7,Right Front Quarter Panel,No Damage,,,,N,Oversized Vehicle,Unspecified
14813663,3270887,8/2/2015,9:25,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
9132833,1003786,8/4/2014,16:00,1,TAXI,,,,,,6,,,,,,,Illness,
11571918,2819571,11/6/2014,12:15,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
12549048,213133,2/22/2014,17:15,2,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Physical Disability,
15041481,3385027,2/7/2016,16:00,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Backing Unsafely,
17229930,3510282,8/25/2016,21:40,729942,Sedan,HYUN -CAR/SUV,,2016,1,Licensed,4,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
14943451,3335606,11/16/2015,13:10,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
8994326,2840783,11/22/2012,19:13,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
17318178,3568633,11/26/2016,17:30,1120436,Pick-up Truck,TOYT -CAR/SUV,,2005,1,Licensed,8,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,Unspecified,Unspecified
8615013,14650,12/15/2012,19:58,2,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
11467271,153683,3/5/2013,17:46,1,PASSENGER VEHICLE,,,,,,1,,,,,,,Unspecified,
17370335,3539692,10/13/2016,9:30,925089,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2006,1,Licensed,3,Center Front End,Center Front End,,,,N,Unspecified,Unspecified
19138574,4229076,10/24/2019,12:46,5d324494-c2ba-403e-8d35-d530b96d0cc4,Sedan,CHEV -CAR/SUV,,2014,1,Licensed,9,Left Front Bumper,Center Front End,Right Front Bumper,,,N,Following Too Closely,Unspecified
8711783,2820001,11/8/2014,12:40,1,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Unspecified,
9284535,50300,10/1/2013,17:20,2,VAN,,,,,,6,,,,,,,Backing Unsafely,
12860729,3018916,11/2/2014,10:50,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
19138974,4229035,10/24/2019,14:56,e5764f80-88ae-4c43-b32f-f46f96783297,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2019,1,Licensed,9,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,Undercarriage,N,Following Too Closely,Driver Inattention/Distraction
12966845,343540,5/30/2014,11:45,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
9540705,332416,5/8/2014,19:20,2,LIVERY VEHICLE,,,,,,6,,,,,,,Driver Inattention/Distraction,
19139522,4228983,10/24/2019,7:00,4a22087d-7bee-45c9-b5dd-f6ab322b0918,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2014,1,Licensed,4,Left Rear Bumper,Left Rear Bumper,Center Back End,,,N,Unspecified,Unspecified
19139578,4229082,10/24/2019,11:30,26b06441-15c8-4c0c-ba03-f5577056df03,Sedan,TOYT -CAR/SUV,,2015,1,Licensed,5,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,,N,Driver Inattention/Distraction,Unspecified
19139193,4228984,10/24/2019,17:05,c2fd899e-8d7a-4b83-a397-ec965f5f5296,Sedan,HYUN -CAR/SUV,,2018,1,Licensed,0,Left Side Doors,Left Side Doors,,,,N,Failure to Yield Right-of-Way,Unspecified
19139035,4228742,10/24/2019,11:21,fe914d5a-15ce-4ed9-999c-c5db48ae8948,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2015,0,,3,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
11559941,156690,11/5/2012,13:50,1,SMALL COM VEH(4 TIRES),,,,,,7,,,,,,,Unspecified,
19139226,4228761,10/24/2019,7:26,520efc25-ad31-438e-9f68-bd80353d0e22,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2007,1,Licensed,4,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,Left Front Quarter Panel,N,Unspecified,Unspecified
14741353,3238506,6/11/2015,20:38,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Driver Inattention/Distraction,
9002171,37206,1/15/2014,16:40,2,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Unspecified,
13655292,263270,11/24/2013,12:42,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Turning Improperly,
11560512,2965069,12/5/2012,19:55,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Fatigued/Drowsy,
17240362,3547193,10/25/2016,15:07,979920,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2015,2,Licensed,0,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,Unspecified,Unspecified
9277230,47129,1/10/2013,6:30,1,LARGE COM VEH(6 OR MORE TIRES),,,,,,2,,,,,,,Other Vehicular,
9844002,77629,7/3/2013,13:15,2,VAN,,,,,,9,,,,,,,Prescription Medication,
13093692,238464,2/21/2014,14:12,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
19140850,4229603,10/24/2019,10:00,a8df0f03-ea2a-44bb-aeef-07a4e7e8bcbe,Bus,GILLI,,2007,1,Licensed,5,Right Front Bumper,Right Front Bumper,,,,N,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle
16964097,3415325,4/9/2016,12:04,129455,4 dr sedan,HOND -CAR/SUV,HOND CRV,2012,1,Licensed,5,Right Front Bumper,Right Front Bumper,,,,N,Passing Too Closely,Unspecified
14747033,3239582,6/14/2015,12:45,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Failure to Yield Right-of-Way,
19139229,4228749,10/24/2019,9:00,6f2824b6-a11d-463d-923b-ba85a3819367,Sedan,HYUN -CAR/SUV,,2003,0,Licensed,7,Right Front Quarter Panel,Right Side Doors,Right Front Quarter Panel,Right Rear Quarter Panel,,N,Traffic Control Disregarded,Driver Inattention/Distraction
10875902,125080,12/18/2013,11:00,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
14466231,303765,12/17/2013,19:20,3,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
19140505,4229213,10/24/2019,10:30,3e4af0f0-e235-453e-ac19-f1d1b7c909fa,Sedan,BMW -CAR/SUV,,2018,1,Licensed,5,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
13230598,240485,12/10/2012,23:20,2,UNKNOWN,,,,,,9,,,,,,,Unspecified,
17199063,3532869,8/4/2016,0:00,605771,,,,,,,6,,,,,,Unspecified,,
19140319,4229339,10/24/2019,14:14,0aa42019-2ebd-48f0-aaee-45a7e4dc8d2f,Sedan,TOYT -CAR/SUV,,2014,1,Licensed,7,Center Front End,Center Front End,,,,N,Following Too Closely,Driver Inattention/Distraction
12855914,356529,6/21/2014,21:20,1,PASSENGER VEHICLE,,,,,,4,,,,,,,Unspecified,
12547050,212158,11/12/2013,10:45,2,UNKNOWN,,,,,,7,,,,,,,Unspecified,
19138616,4229021,10/24/2019,11:55,64798158-9339-4583-b1d8-e27e8810a9c5,Sedan,HOND -CAR/SUV,,2015,0,Licensed,6,Right Rear Quarter Panel,Right Rear Bumper,Center Back End,Left Rear Bumper,Left Rear Quarter Panel,N,Tire Failure/Inadequate,Unspecified
15006510,3367346,1/7/2016,17:30,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Lost Consciousness,
14999253,3363722,12/31/2015,21:20,1,OTHER,,,,,,9,,,,,,,Unspecified,
17226153,3544505,10/18/2016,18:55,955897,Sedan,HOND -CAR/SUV,,2004,0,,4,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,No Damage,N,Unspecified,Unspecified
9281585,49014,6/17/2013,8:48,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Other Vehicular,
11156326,135288,7/25/2012,13:15,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
15030506,3379456,1/28/2016,19:45,2,BUS,,,,,,5,,,,,,,Unspecified,
15054221,3391460,2/19/2016,7:45,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
14685045,3215320,5/6/2015,12:20,1,SPORT UTILITY / STATION WAGON,,,,,,4,,,,,,,Unspecified,
19140225,4229374,10/24/2019,7:43,01bae72e-0707-4e78-8c53-72cee66f4018,,,,,,,5,,,,,,Unspecified,Passing Too Closely,Following Too Closely
10392716,317047,4/7/2014,8:10,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Passenger Distraction,
17338079,3587158,12/25/2016,15:11,1248226,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2016,5,Licensed,6,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,Unspecified,Unspecified
14778143,3254107,7/8/2015,16:50,2,PASSENGER VEHICLE,,,,,,3,,,,,,,Prescription Medication,
14219638,335922,5/15/2014,7:10,4,UNKNOWN,,,,,,7,,,,,,,Unspecified,
19139312,4228571,10/24/2019,6:10,6b477b33-a8a8-4bad-b43a-cf30e2dfc36e,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,2,Licensed,6,Center Back End,No Damage,,,,N,Reaction to Uninvolved Vehicle,Unspecified
19138978,4228822,10/24/2019,12:30,4552f551-87a1-40d4-a2cf-03a8a1eb7864,Sedan,MERZ -CAR/SUV,,2019,1,Unlicensed,3,Right Front Bumper,Right Front Quarter Panel,,,,N,Passing or Lane Usage Improper,Unspecified
19138478,4228926,10/24/2019,11:00,c9a36231-3c9b-4a73-a4ea-46c79fb5f31b,Sedan,HOND -CAR/SUV,,2019,0,Licensed,9,Left Front Bumper,Left Front Bumper,,,,Unspecified,Unspecified,Unspecified
8618612,16471,3/1/2014,9:00,2,TAXI,,,,,,5,,,,,,,Unspecified,
14498825,3137949,12/16/2014,17:50,2,SPORT UTILITY / STATION WAGON,,,,,,5,,,,,,,Physical Disability,
17309741,3464697,6/19/2016,17:20,420997,4 dr sedan,NISS -CAR/SUV,,2013,2,Licensed,4,Center Front End,Center Front End,Center Back End,Center Back End,Center Front End,N,Unspecified,Unspecified
14494890,3136356,12/14/2014,12:00,2,UNKNOWN,,,,,,8,,,,,,,Unspecified,
8392696,781,9/21/2012,10:10,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
14499802,3138322,12/16/2014,12:30,1,TAXI,,,,,,1,,,,,,,Unspecified,
14609336,3176134,2/25/2015,15:00,1,SPORT UTILITY / STATION WAGON,,,,,,1,,,,,,,Unspecified,
13655129,3080387,11/17/2013,12:45,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
19140223,4229177,10/24/2019,23:16,93e365a6-f7d7-40e2-a3ec-4d233c36ccf0,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2012,1,Licensed,7,Center Front End,Center Front End,Right Front Bumper,,,N,Obstruction/Debris,Unspecified
14753013,3243048,6/21/2015,9:00,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Driver Inattention/Distraction,
19140841,4229610,10/24/2019,13:00,b25955ee-d05f-4da7-9176-4dac6ec13a0d,Sedan,HYUN -CAR/SUV,,2013,2,Licensed,3,Center Back End,Right Rear Bumper,Center Back End,Left Rear Bumper,Right Rear Quarter Panel,N,Unspecified,Unspecified
17228051,3487027,7/24/2016,3:35,554998,4 dr sedan,MERZ -CAR/SUV,,1999,1,Licensed,4,Left Front Bumper,Center Front End,Right Front Bumper,Left Front Quarter Panel,No Damage,N,Unspecified,Unspecified
19139582,4228858,10/24/2019,12:53,dc11111e-4038-4aac-b77c-a94367696b1a,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,1,Licensed,8,Center Back End,Center Back End,,,,N,Unspecified,Unspecified
9798729,2879572,9/6/2013,10:35,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
19140844,4229561,10/19/2019,8:06,a0763d8f-b447-4888-8ddb-82dd3a164875,Sedan,VOLV -CAR/SUV,,2017,1,Licensed,6,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
9354948,55342,3/1/2014,18:50,1,PASSENGER VEHICLE,,,,,,2,,,,,,,Unspecified,
19140721,4229523,10/23/2019,5:30,0a9c0d13-4de1-4b1f-9e83-b64a43e2cadd,Pick-up Truck,FORD -CAR/SUV,,2017,0,,4,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
14996743,3362453,12/29/2015,18:15,1,SPORT UTILITY / STATION WAGON,,,,,,8,,,,,,,Unspecified,
14646239,3199211,4/6/2015,23:05,2,SPORT UTILITY / STATION WAGON,,,,,,0,,,,,,,Unspecified,
19139392,4229030,10/24/2019,23:59,a45f316d-1df6-4f92-abe0-ccf55255190e,Sedan,HOND -CAR/SUV,,2008,1,,5,Center Front End,Center Front End,,,,N,Following Too Closely,Passing or Lane Usage Improper
10395634,2827497,11/21/2014,0:15,3,OTHER,,,,,,7,,,,,,,Unspecified,
10788862,2820584,11/6/2014,20:05,2,VAN,,,,,,9,,,,,,,Driver Inattention/Distraction,
19139830,4229273,10/24/2019,22:40,af3da67a-2ee4-4cd4-a2c8-b098d387a6e4,Sedan,CHRY -CAR/SUV,,2019,1,Licensed,8,Left Rear Bumper,Left Rear Bumper,Center Back End,No Damage,No Damage,N,Other Vehicular,Unspecified
19140942,4229545,10/18/2019,22:40,c05d2de0-818b-4d0b-96ba-fffecfd56bd3,,,,,,,7,,,,,,Unspecified,,
9354909,55322,2/25/2014,18:09,1,OTHER,,,,,,8,,,,,,,Turning Improperly,
19138614,4229006,10/24/2019,17:40,c1841f3f-ed45-45a6-bb16-b8c2ec6e2966,Sedan,TOYT -CAR/SUV,,2019,6,Licensed,2,Center Front End,Center Front End,,,,N,Passenger Distraction,Unsafe Lane Changing
19139457,4228824,10/24/2019,10:30,5b2274db-999e-4435-9b12-db3ec7a81b20,Sedan,HYUN -CAR/SUV,,2013,1,Licensed,2,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,Center Front End,N,Driver Inattention/Distraction,Unspecified
19138489,4228816,10/24/2019,15:29,33fb3dcf-bab9-43df-8d84-4a364451589b,Sedan,HOND -CAR/SUV,,2015,1,Licensed,2,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,N,Unspecified,Unspecified
19140259,4229358,10/24/2019,10:00,7f20a270-b7e6-48c1-ad50-8196b380f8d4,,,,,1,,9,No Damage,Other,,,,N,Driver Inattention/Distraction,Passing Too Closely
15078262,3403535,3/10/2016,19:00,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Following Too Closely,
17395298,3542846,10/18/2016,9:00,950021,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2015,1,Licensed,4,Center Back End,Center Back End,Left Rear Bumper,,,N,Unspecified,Unspecified
19139822,4229153,10/24/2019,11:15,41191a71-8d4c-4359-8717-8f93081dc54d,Dump,MACK-TRUCK/BUS,,2013,1,Licensed,6,Left Rear Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,Passing Too Closely,Unspecified
19138598,4228677,10/24/2019,9:00,37b22b67-4eb0-402f-a05d-756e39c77250,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2007,3,Licensed,1,Left Rear Bumper,Center Back End,,,,N,Unspecified,Unspecified
9401135,334982,5/14/2014,0:03,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Prescription Medication,
17273543,3508343,8/25/2016,13:50,705602,Sedan,NISS -CAR/SUV,,2001,2,Permit,4,Left Side Doors,Left Side Doors,Left Front Quarter Panel,,,N,Unspecified,Unspecified
9273471,45461,8/20/2012,23:00,2,TAXI,,,,,,5,,,,,,,Unspecified,
14750295,3241785,6/18/2015,2:10,2,PASSENGER VEHICLE,,,,,,1,,,,,,,Driver Inexperience,
19138773,4228874,10/24/2019,18:00,16c6d25c-b67b-4220-a801-c0de2799eea4,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2019,0,,9,Left Rear Quarter Panel,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Quarter Panel,,N,Unspecified,Unspecified
14929875,3328833,11/5/2015,14:20,2,PASSENGER VEHICLE,,,,,,4,,,,,,,Fatigued/Drowsy,
19140719,4229518,10/22/2019,21:44,f617fdfa-ce63-4bff-bcb7-614c7bd734e3,Sedan,CHEV -CAR/SUV,,2006,3,Licensed,3,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,Driver Inattention/Distraction,Unspecified
14463474,302472,3/29/2013,11:30,2,UNKNOWN,,,,,,9,,,,,,,Unspecified,
17254657,3478051,7/10/2016,0:00,500037,4 dr sedan,NISS -CAR/SUV,,2001,2,Licensed,0,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,Reaction to Uninvolved Vehicle,Unspecified
10170035,1031687,9/29/2014,22:30,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Driver Inattention/Distraction,
12466666,1028486,9/24/2014,19:00,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
12552217,1018644,9/3/2014,18:08,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Driver Inattention/Distraction,
14890212,3308917,10/2/2015,22:25,2,UNKNOWN,,,,,,4,,,,,,,Unspecified,
19140513,4229184,10/24/2019,22:00,7b68c349-f23d-428b-96a4-954a02bb5688,trail,util,,2006,0,,1,Left Rear Bumper,No Damage,No Damage,,,N,Unspecified,Unspecified
9273077,45291,8/4/2012,14:01,2,UNKNOWN,,,,,,6,,,,,,,Unspecified,
13420015,251167,7/1/2013,17:00,2,SPORT UTILITY / STATION WAGON,,,,,,3,,,,,,,Unspecified,
17252189,3505278,8/22/2016,12:22,687267,Sedan,,,,,,0,,,,,,Unspecified,Driver Inattention/Distraction,Driver Inexperience
19139732,4228886,10/24/2019,18:35,bcc34fe4-104a-45a2-8876-40cb984027b8,Station Wagon/Sport Utility Vehicle,MAZD -CAR/SUV,,2018,1,Licensed,9,Right Front Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,Unsafe Lane Changing,Unspecified
19138358,4228501,10/24/2019,6:30,bc91155a-075d-485a-abb6-e8ea4c6aef1e,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2015,1,Licensed,6,Right Rear Bumper,Right Rear Bumper,Left Side Doors,,,N,Driver Inattention/Distraction,Backing Unsafely
12673392,1035112,10/7/2014,12:05,1,PASSENGER VEHICLE,,,,,,8,,,,,,,Driver Inattention/Distraction,
19140232,4229335,10/24/2019,23:40,0acc26db-3316-4f9e-9738-9a9b095ca283,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2004,1,Licensed,3,Center Back End,Center Back End,,,,N,Driver Inattention/Distraction,Unspecified
14953263,3340591,11/24/2015,7:30,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
13654034,262847,10/2/2013,13:45,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Failure to Yield Right-of-Way,
9669128,68562,11/15/2012,13:30,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
9718977,71080,3/25/2013,10:12,1,LIVERY VEHICLE,,,,,,6,,,,,,,Unspecified,
12859397,1030817,9/27/2014,20:15,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
14091965,283248,9/26/2013,7:30,2,PASSENGER VEHICLE,,,,,,8,,,,,,,Unspecified,
19140293,4229285,10/24/2019,17:05,fcb4d5a5-8574-4abd-867e-99814c95e5ab,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2017,1,Licensed,0,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,Unspecified,Unspecified
11411777,2822464,11/11/2014,18:00,1,MOTORCYCLE,,,,,,7,,,,,,,Pavement Slippery,
14201754,286923,1/24/2013,17:45,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
17233258,3487336,7/23/2016,1:40,551139,4 dr sedan,NISS -CAR/SUV,,2005,2,Licensed,8,Right Rear Bumper,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
15051702,3390191,2/16/2016,15:55,2,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
15061117,3394944,2/24/2016,10:15,1,SPORT UTILITY / STATION WAGON,,,,,,7,,,,,,,Unspecified,
15026764,3377558,1/25/2016,19:58,1,SPORT UTILITY / STATION WAGON,,,,,,0,,,,,,,Unspecified,
17338240,3523513,9/19/2016,10:00,817612,Sedan,MITS -CAR/SUV,,2006,1,Licensed,8,Left Side Doors,Left Side Doors,,,,N,Unspecified,Unspecified
19140793,4229498,10/23/2019,0:00,e3f0e7d9-6af4-4320-affa-5502513e603d,Sedan,VOLK -CAR/SUV,,2016,2,Licensed,5,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,Driver Inattention/Distraction,Unspecified
9126049,43138,10/16/2013,14:13,1,PASSENGER VEHICLE,,,,,,0,,,,,,,Turning Improperly,
12055980,318300,4/10/2014,10:30,2,UNKNOWN,,,,,,9,,,,,,,Lost Consciousness,
8792983,417497,7/15/2014,19:08,2,PASSENGER VEHICLE,,,,,,0,,,,,,,Unspecified,
19139402,4228784,10/24/2019,12:25,09b60748-775a-4fc6-ad57-172e6ea8a468,,,,,,,8,,,,,,Unspecified,,
17213397,3477536,7/7/2016,13:31,494410,,,,,1,,4,,,,,,N,Backing Unsafely,Backing Unsafely
11059149,305681,3/17/2014,10:45,2,SPORT UTILITY / STATION WAGON,,,,,,2,,,,,,,Unspecified,
14617054,3187110,3/15/2015,16:23,1,PASSENGER VEHICLE,,,,,,3,,,,,,,Unspecified,
19138838,4228610,10/24/2019,0:50,f0efce08-bb29-4b6c-a7ce-3130948d9f9b,Sedan,KIA -CAR/SUV,,2006,1,Licensed,7,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,N,Driver Inattention/Distraction,Unspecified
19139275,4228954,10/24/2019,17:30,27ced4a0-cfd7-49cb-8bb1-0fc2248d1411,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2019,1,Licensed,9,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Center Front End,,N,Unspecified,Unspecified
19139673,4228968,10/24/2019,9:00,27a96971-667a-4afe-95d9-2d9e718d05be,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2018,0,,8,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Left Side Doors,,Unspecified,Unspecified,Unspecified
17199083,3465366,6/19/2016,0:57,427284,4 dr sedan,ACUR -CAR/SUV,,2010,0,,7,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,Left Front Bumper,,N,Unspecified,Unspecified
10614274,1036246,10/8/2014,15:00,1,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
19140306,4229326,10/24/2019,7:00,ae41a4f9-201c-49e5-b9cd-3884ec9b38f3,Sedan,MAZD -CAR/SUV,,2017,1,Licensed,9,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,Unspecified,Unspecified
19138959,4228944,10/24/2019,3:30,618cb4c0-d43c-422f-88a2-9c72f792ab03,Tractor Truck Diesel,,,2006,1,Licensed,5,No Damage,No Damage,,,,N,Passing or Lane Usage Improper,Unspecified
19694815,4322731,6/17/2020,2:35,bc9af056-aaf1-4a56-974a-4dcb16b14115,,,,,,,2,Center Back End,,,,,Unspecified,Unspecified,Unspecified
12670115,337354,5/17/2014,22:00,1,PASSENGER VEHICLE,,,,,,9,,,,,,,Unspecified,
9124424,42308,8/8/2013,3:39,2,LARGE COM VEH(6 OR MORE TIRES),,,,,,7,,,,,,,Oversized Vehicle,
14734832,3235219,6/7/2015,14:04,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Backing Unsafely,
12187359,316234,4/5/2014,22:14,1,BUS,,,,,,8,,,,,,,Unspecified,
13415873,3056165,3/8/2013,19:40,5,UNKNOWN,,,,,,3,,,,,,,Unspecified,
17188147,3470390,6/27/2016,17:30,456257,,,,,,,1,Center Front End,No Damage,No Damage,No Damage,No Damage,Unspecified,Driver Inattention/Distraction,
15008596,3368394,1/9/2016,15:00,2,UNKNOWN,,,,,,3,,,,,,,,
13426611,254063,1/13/2014,23:00,1,PASSENGER VEHICLE,,,,,,7,,,,,,,Alcohol Involvement,
19139746,4229146,10/24/2019,16:54,fa794ad9-1d05-4e16-8cce-540f0febce8c,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,1,Licensed,7,Center Front End,Center Front End,No Damage,No Damage,No Damage,Unspecified,Following Too Closely,Unspecified
13987283,277372,9/9/2013,20:00,2,UNKNOWN,,,,,,8,,,,,,,Unspecified,
10785023,318168,4/10/2014,10:34,2,PASSENGER VEHICLE,,,,,,9,,,,,,,Other Vehicular,
19140919,4226528,10/19/2019,15:03,fd502ef9-8f51-4c2d-8602-e868157bead6,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2016,1,Licensed,1,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,Unsafe Speed,Unspecified
12955134,228711,10/4/2012,14:45,1,VAN,,,,,,6,,,,,,,Unspecified,
14911401,3319556,10/21/2015,15:55,2,UNKNOWN,,,,,,4,,,,,,,Unspecified,
13098447,3035261,9/11/2014,17:41,1,LARGE COM VEH(6 OR MORE TIRES),,,,,,3,,,,,,,Driver Inattention/Distraction,
12969019,1022457,9/11/2014,20:52,2,PASSENGER VEHICLE,,,,,,6,,,,,,,Unspecified,
9005589,998311,7/17/2014,18:15,1,SPORT UTILITY / STATION WAGON,,,,,,0,,,,,,,Unspecified,
17256865,3472900,6/24/2016,18:00,472464,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2014,1,Licensed,3,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,Unspecified,Unspecified
14937912,3332832,11/10/2015,11:45,2,PASSENGER VEHICLE,,,,,,2,,,,,,,Driver Inattention/Distraction,
19138707,4229069,10/24/2019,17:00,b242021b-1e35-4476-84aa-3c822cb5cd6b,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,2007,1,Licensed,7,Center Front End,Right Front Bumper,Left Front Bumper,,,N,Unspecified,Unspecified
19139311,4228571,10/24/2019,6:10,4c307fdb-333a-404a-a922-5f9fd592ef7f,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2016,1,Licensed,8,Center Front End,Center Front End,,,,N,Following Too Closely,Unspecified
12318956,1018620,9/4/2014,15:30,2,PASSENGER VEHICLE,,,,,,7,,,,,,,Unspecified,
14389835,293438,7/24/2012,14:00,1,PASSENGER VEHICLE,,,,,,5,,,,,,,Unspecified,
12464358,346278,6/3/2014,17:30,2,UNKNOWN,,,,,,1,,,,,,,Unspecified,
19138208,4228469,10/24/2019,1:30,cdfd4cc6-6891-44fc-bd96-3662f4800d9b,Sedan,HOND -CAR/SUV,,2017,1,Licensed,3,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,Unspecified,Unspecified
